timestamp,metric,average,maximum,minimum
2026-02-13 20:53:00+00:00,write_iops,,,
2026-02-13 21:53:00+00:00,write_iops,,,
2026-02-13 22:53:00+00:00,write_iops,,,
2026-02-13 23:53:00+00:00,write_iops,,,
2026-02-14 00:53:00+00:00,write_iops,,,
2026-02-14 01:53:00+00:00,write_iops,,,
2026-02-14 02:53:00+00:00,write_iops,,,
2026-02-14 03:53:00+00:00,write_iops,,,
2026-02-14 04:53:00+00:00,write_iops,,,
2026-02-14 05:53:00+00:00,write_iops,,,
2026-02-14 06:53:00+00:00,write_iops,,,
2026-02-14 07:53:00+00:00,write_iops,,,
2026-02-14 08:53:00+00:00,write_iops,,,
2026-02-14 09:53:00+00:00,write_iops,,,
2026-02-14 10:53:00+00:00,write_iops,,,
2026-02-14 11:53:00+00:00,write_iops,,,
2026-02-14 12:53:00+00:00,write_iops,,,
2026-02-14 13:53:00+00:00,write_iops,,,
2026-02-14 14:53:00+00:00,write_iops,,,
2026-02-14 15:53:00+00:00,write_iops,,,
2026-02-14 16:53:00+00:00,write_iops,,,
2026-02-14 17:53:00+00:00,write_iops,,,
2026-02-14 18:53:00+00:00,write_iops,,,
2026-02-14 19:53:00+00:00,write_iops,,,
2026-02-14 20:53:00+00:00,write_iops,,,
2026-02-14 21:53:00+00:00,write_iops,,,
2026-02-14 22:53:00+00:00,write_iops,,,
2026-02-14 23:53:00+00:00,write_iops,,,
2026-02-15 00:53:00+00:00,write_iops,,,
2026-02-15 01:53:00+00:00,write_iops,,,
2026-02-15 02:53:00+00:00,write_iops,,,
2026-02-15 03:53:00+00:00,write_iops,,,
2026-02-15 04:53:00+00:00,write_iops,,,
2026-02-15 05:53:00+00:00,write_iops,,,
2026-02-15 06:53:00+00:00,write_iops,,,
2026-02-15 07:53:00+00:00,write_iops,,,
2026-02-15 08:53:00+00:00,write_iops,,,
2026-02-15 09:53:00+00:00,write_iops,,,
2026-02-15 10:53:00+00:00,write_iops,,,
2026-02-15 11:53:00+00:00,write_iops,,,
2026-02-15 12:53:00+00:00,write_iops,,,
2026-02-15 13:53:00+00:00,write_iops,,,
2026-02-15 14:53:00+00:00,write_iops,,,
2026-02-15 15:53:00+00:00,write_iops,,,
2026-02-15 16:53:00+00:00,write_iops,,,
2026-02-15 17:53:00+00:00,write_iops,,,
2026-02-15 18:53:00+00:00,write_iops,,,
2026-02-15 19:53:00+00:00,write_iops,,,
2026-02-15 20:53:00+00:00,write_iops,,,
2026-02-15 21:53:00+00:00,write_iops,,,
2026-02-15 22:53:00+00:00,write_iops,,,
2026-02-15 23:53:00+00:00,write_iops,,,
2026-02-16 00:53:00+00:00,write_iops,,,
2026-02-16 01:53:00+00:00,write_iops,,,
2026-02-16 02:53:00+00:00,write_iops,,,
2026-02-16 03:53:00+00:00,write_iops,,,
2026-02-16 04:53:00+00:00,write_iops,,,
2026-02-16 05:53:00+00:00,write_iops,,,
2026-02-16 06:53:00+00:00,write_iops,,,
2026-02-16 07:53:00+00:00,write_iops,,,
2026-02-16 08:53:00+00:00,write_iops,,,
2026-02-16 09:53:00+00:00,write_iops,,,
2026-02-16 10:53:00+00:00,write_iops,,,
2026-02-16 11:53:00+00:00,write_iops,,,
2026-02-16 12:53:00+00:00,write_iops,,,
2026-02-16 13:53:00+00:00,write_iops,,,
2026-02-16 14:53:00+00:00,write_iops,,,
2026-02-16 15:53:00+00:00,write_iops,,,
2026-02-16 16:53:00+00:00,write_iops,,,
2026-02-16 17:53:00+00:00,write_iops,,,
2026-02-16 18:53:00+00:00,write_iops,,,
2026-02-16 19:53:00+00:00,write_iops,,,
2026-02-16 20:53:00+00:00,write_iops,,,
2026-02-16 21:53:00+00:00,write_iops,,,
2026-02-16 22:53:00+00:00,write_iops,,,
2026-02-16 23:53:00+00:00,write_iops,,,
2026-02-17 00:53:00+00:00,write_iops,,,
2026-02-17 01:53:00+00:00,write_iops,,,
2026-02-17 02:53:00+00:00,write_iops,,,
2026-02-17 03:53:00+00:00,write_iops,,,
2026-02-17 04:53:00+00:00,write_iops,,,
2026-02-17 05:53:00+00:00,write_iops,,,
2026-02-17 06:53:00+00:00,write_iops,,,
2026-02-17 07:53:00+00:00,write_iops,,,
2026-02-17 08:53:00+00:00,write_iops,,,
2026-02-17 09:53:00+00:00,write_iops,,,
2026-02-17 10:53:00+00:00,write_iops,7.903225806451613,58.0,0.0
2026-02-17 11:53:00+00:00,write_iops,0.4722222222222222,3.0,0.0
2026-02-17 12:53:00+00:00,write_iops,0.7291666666666666,7.0,0.0
2026-02-17 13:53:00+00:00,write_iops,0.5,2.0,0.0
2026-02-17 14:53:00+00:00,write_iops,0.4861111111111111,2.0,0.0
2026-02-17 15:53:00+00:00,write_iops,0.6180555555555556,2.0,0.0
2026-02-17 16:53:00+00:00,write_iops,0.5069444444444444,2.0,0.0
2026-02-17 17:53:00+00:00,write_iops,0.6408450704225352,2.0,0.0
2026-02-17 18:53:00+00:00,write_iops,0.6433566433566433,2.0,0.0
2026-02-17 19:53:00+00:00,write_iops,0.5422535211267606,2.0,0.0
2026-02-17 20:53:00+00:00,write_iops,0.5944055944055944,2.0,0.0
2026-02-17 21:53:00+00:00,write_iops,0.5902777777777778,2.0,0.0
2026-02-17 22:53:00+00:00,write_iops,0.608,2.0,0.0
2026-02-17 23:53:00+00:00,write_iops,0.5333333333333333,2.0,0.0
2026-02-18 00:53:00+00:00,write_iops,0.4930555555555556,2.0,0.0
2026-02-18 01:53:00+00:00,write_iops,0.6597222222222222,2.0,0.0
2026-02-18 02:53:00+00:00,write_iops,0.5069444444444444,2.0,0.0
2026-02-18 03:53:00+00:00,write_iops,0.6041666666666666,2.0,0.0
2026-02-18 04:53:00+00:00,write_iops,0.5833333333333334,2.0,0.0
2026-02-18 05:53:00+00:00,write_iops,0.5972222222222222,2.0,0.0
2026-02-18 06:53:00+00:00,write_iops,0.5347222222222222,2.0,0.0
2026-02-18 07:53:00+00:00,write_iops,0.6319444444444444,2.0,0.0
2026-02-18 08:53:00+00:00,write_iops,0.6971830985915493,2.0,0.0
2026-02-18 09:53:00+00:00,write_iops,0.6875,2.0,0.0
2026-02-18 10:53:00+00:00,write_iops,0.6319444444444444,2.0,0.0
2026-02-18 11:53:00+00:00,write_iops,0.7361111111111112,1.0,0.0
2026-02-18 12:53:00+00:00,write_iops,0.6875,1.0,0.0
2026-02-18 13:53:00+00:00,write_iops,0.7083333333333334,1.0,0.0
2026-02-18 14:53:00+00:00,write_iops,0.6736111111111112,1.0,0.0
2026-02-18 15:53:00+00:00,write_iops,0.6666666666666666,2.0,0.0
2026-02-18 16:53:00+00:00,write_iops,0.7083333333333334,2.0,0.0
2026-02-18 17:53:00+00:00,write_iops,0.6805555555555556,2.0,0.0
2026-02-18 18:53:00+00:00,write_iops,0.6503496503496503,2.0,0.0
2026-02-18 19:53:00+00:00,write_iops,0.6805555555555556,2.0,0.0
2026-02-18 20:53:00+00:00,write_iops,0.6944444444444444,2.0,0.0
2026-02-18 21:53:00+00:00,write_iops,0.6666666666666666,2.0,0.0
2026-02-18 22:53:00+00:00,write_iops,0.6527777777777778,2.0,0.0
2026-02-18 23:53:00+00:00,write_iops,0.625,2.0,0.0
2026-02-19 00:53:00+00:00,write_iops,0.625,2.0,0.0
2026-02-19 01:53:00+00:00,write_iops,0.6180555555555556,2.0,0.0
2026-02-19 02:53:00+00:00,write_iops,0.6666666666666666,2.0,0.0
2026-02-19 03:53:00+00:00,write_iops,0.6527777777777778,2.0,0.0
2026-02-19 04:53:00+00:00,write_iops,0.6388888888888888,2.0,0.0
2026-02-19 05:53:00+00:00,write_iops,0.6597222222222222,2.0,0.0
2026-02-19 06:53:00+00:00,write_iops,0.6458333333333334,2.0,0.0
2026-02-19 07:53:00+00:00,write_iops,0.7291666666666666,2.0,0.0
2026-02-19 08:53:00+00:00,write_iops,0.6666666666666666,2.0,0.0
2026-02-19 09:53:00+00:00,write_iops,0.7013888888888888,2.0,0.0
2026-02-19 10:53:00+00:00,write_iops,0.7222222222222222,2.0,0.0
2026-02-19 11:53:00+00:00,write_iops,0.6458333333333334,2.0,0.0
2026-02-19 12:53:00+00:00,write_iops,0.6597222222222222,2.0,0.0
2026-02-19 13:53:00+00:00,write_iops,0.7361111111111112,2.0,0.0
2026-02-19 14:53:00+00:00,write_iops,0.6111111111111112,2.0,0.0
2026-02-19 15:53:00+00:00,write_iops,0.6388888888888888,2.0,0.0
2026-02-19 16:53:00+00:00,write_iops,0.6928571428571428,2.0,0.0
2026-02-19 17:53:00+00:00,write_iops,0.708029197080292,2.0,0.0
2026-02-19 18:53:00+00:00,write_iops,0.7361111111111112,2.0,0.0
2026-02-19 19:53:00+00:00,write_iops,0.7222222222222222,2.0,0.0
2026-02-19 20:53:00+00:00,write_iops,0.6597222222222222,2.0,0.0
2026-02-19 21:53:00+00:00,write_iops,0.7013888888888888,2.0,0.0
2026-02-19 22:53:00+00:00,write_iops,0.6736111111111112,1.0,0.0
2026-02-19 23:53:00+00:00,write_iops,0.6590909090909091,1.0,0.0
2026-02-20 00:53:00+00:00,write_iops,0.624113475177305,1.0,0.0
2026-02-20 01:53:00+00:00,write_iops,0.644927536231884,1.0,0.0
2026-02-20 02:53:00+00:00,write_iops,0.6518518518518519,1.0,0.0
2026-02-20 03:53:00+00:00,write_iops,0.625,1.0,0.0
2026-02-20 04:53:00+00:00,write_iops,0.6736111111111112,1.0,0.0
2026-02-20 05:53:00+00:00,write_iops,0.5902777777777778,1.0,0.0
2026-02-20 06:53:00+00:00,write_iops,0.5486111111111112,1.0,0.0
2026-02-20 07:53:00+00:00,write_iops,0.5694444444444444,1.0,0.0
2026-02-20 08:53:00+00:00,write_iops,0.5069444444444444,1.0,0.0
2026-02-20 09:53:00+00:00,write_iops,0.5625,1.0,0.0
2026-02-20 10:53:00+00:00,write_iops,0.5486111111111112,2.0,0.0
2026-02-20 11:53:00+00:00,write_iops,0.6296296296296297,1.0,0.0
2026-02-20 12:53:00+00:00,write_iops,0.5694444444444444,1.0,0.0
2026-02-20 13:53:00+00:00,write_iops,0.6041666666666666,1.0,0.0
2026-02-20 14:53:00+00:00,write_iops,0.5851851851851851,1.0,0.0
2026-02-20 15:53:00+00:00,write_iops,0.5416666666666666,1.0,0.0
2026-02-20 16:53:00+00:00,write_iops,0.5694444444444444,1.0,0.0
2026-02-20 17:53:00+00:00,write_iops,0.5763888888888888,1.0,0.0
2026-02-20 18:53:00+00:00,write_iops,0.5555555555555556,1.0,0.0
2026-02-20 19:53:00+00:00,write_iops,0.5034965034965035,1.0,0.0
2026-02-20 20:53:00+00:00,write_iops,0.5874125874125874,1.0,0.0
2026-02-20 21:53:00+00:00,write_iops,0.625,1.0,0.0
2026-02-20 22:53:00+00:00,write_iops,0.5833333333333334,1.0,0.0
2026-02-20 23:53:00+00:00,write_iops,0.6111111111111112,1.0,0.0
2026-02-21 00:53:00+00:00,write_iops,0.6180555555555556,1.0,0.0
2026-02-21 01:53:00+00:00,write_iops,0.625,1.0,0.0
2026-02-21 02:53:00+00:00,write_iops,0.6319444444444444,1.0,0.0
2026-02-21 03:53:00+00:00,write_iops,0.6319444444444444,1.0,0.0
2026-02-21 04:53:00+00:00,write_iops,0.5694444444444444,1.0,0.0
2026-02-21 05:53:00+00:00,write_iops,0.6597222222222222,2.0,0.0
2026-02-21 06:53:00+00:00,write_iops,0.6666666666666666,1.0,0.0
2026-02-21 07:53:00+00:00,write_iops,0.6944444444444444,2.0,0.0
2026-02-21 08:53:00+00:00,write_iops,0.6597222222222222,1.0,0.0
2026-02-21 09:53:00+00:00,write_iops,0.6944444444444444,1.0,0.0
2026-02-21 10:53:00+00:00,write_iops,0.6458333333333334,2.0,0.0
2026-02-21 11:53:00+00:00,write_iops,0.5972222222222222,2.0,0.0
2026-02-21 12:53:00+00:00,write_iops,0.5833333333333334,2.0,0.0
2026-02-21 13:53:00+00:00,write_iops,0.6805555555555556,2.0,0.0
2026-02-21 14:53:00+00:00,write_iops,0.5902777777777778,2.0,0.0
2026-02-21 15:53:00+00:00,write_iops,0.6180555555555556,2.0,0.0
2026-02-21 16:53:00+00:00,write_iops,0.6180555555555556,2.0,0.0
2026-02-21 17:53:00+00:00,write_iops,0.6597222222222222,2.0,0.0
2026-02-21 18:53:00+00:00,write_iops,0.6388888888888888,2.0,0.0
2026-02-21 19:53:00+00:00,write_iops,0.6597222222222222,2.0,0.0
2026-02-21 20:53:00+00:00,write_iops,0.5833333333333334,2.0,0.0
2026-02-21 21:53:00+00:00,write_iops,0.5347222222222222,1.0,0.0
2026-02-21 22:53:00+00:00,write_iops,0.5625,1.0,0.0
2026-02-21 23:53:00+00:00,write_iops,0.5347222222222222,1.0,0.0
2026-02-22 00:53:00+00:00,write_iops,0.5671641791044776,1.0,0.0
2026-02-22 01:53:00+00:00,write_iops,0.6041666666666666,1.0,0.0
2026-02-22 02:53:00+00:00,write_iops,0.5486111111111112,1.0,0.0
2026-02-22 03:53:00+00:00,write_iops,0.5486111111111112,1.0,0.0
2026-02-22 04:53:00+00:00,write_iops,0.5486111111111112,1.0,0.0
2026-02-22 05:53:00+00:00,write_iops,0.5902777777777778,1.0,0.0
2026-02-22 06:53:00+00:00,write_iops,0.5833333333333334,1.0,0.0
2026-02-22 07:53:00+00:00,write_iops,0.5895522388059702,1.0,0.0
2026-02-22 08:53:00+00:00,write_iops,0.5763888888888888,1.0,0.0
2026-02-22 09:53:00+00:00,write_iops,0.5833333333333334,1.0,0.0
2026-02-22 10:53:00+00:00,write_iops,0.5833333333333334,2.0,0.0
